date,lat,lon,trap,station,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,species_UNSPECIFIED CULEX,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,depth,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,ra,fg,gr,br,tsra,sn,dz,fg+,sq,fu,hz,mifg,vcfg,bcfg,vcts,ts,num_mos,wnv_pres
2011-06-30,41.732984,-87.649642,159,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.0,0.0
2011-06-30,41.732984,-87.649642,159,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.743402,-87.731435,225,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.0,0.0
2011-06-30,41.754292,-87.590773,83,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.754676,-87.612922,80,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.754676,-87.612922,80,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.766202,-87.562889,79,2,0,0,0,0,0,0,1,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.766202,-87.562889,79,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.773215,-87.60088,73,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.0,0.0
2011-06-30,41.776156,-87.778927,155,2,0,0,0,0,0,0,1,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.0,0.0
2011-06-30,41.776428,-87.627096,235,2,0,0,0,0,0,0,1,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.776428,-87.627096,235,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11.0,0.0
2011-06-30,41.778296999999995,-87.752411,65,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.0,0.0
2011-06-30,41.778296999999995,-87.752411,65,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10.0,0.0
2011-06-30,41.793818,-87.654234,226,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,37.0,0.0
2011-06-30,41.793818,-87.654234,226,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18.0,0.0
2011-06-30,41.798697,-87.736812,114,2,0,0,0,0,0,0,1,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.798697,-87.736812,114,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,59.0,0.0
2011-06-30,41.798697,-87.736812,114,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,75.0,0.0
2011-06-30,41.801497999999995,-87.763416,31,2,0,0,0,0,0,0,1,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.0,0.0
2011-06-30,41.801497999999995,-87.763416,31,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.803422999999995,-87.642984,82,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5.0,0.0
2011-06-30,41.821582,-87.62779599999999,81,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.0,0.0
2011-06-30,41.821582,-87.62779599999999,81,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.822536,-87.66634300000001,74,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.822536,-87.66634300000001,74,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0
2011-06-30,41.82561,-87.726549,63,2,0,0,0,1,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.0,0.0
2011-06-30,41.82561,-87.726549,63,2,0,0,1,0,0,0,0,0,89,66,78,2,61,67,0,13,419,1931,0,0.0,0.03,29.34,29.99,9.2,16,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11.0,0.0
2011-06-30,41.846075,-87.716277,152,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
2011-06-30,41.846075,-87.716277,152,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2011-06-30,41.867108,-87.654224,48,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0
2011-06-30,41.867108,-87.654224,48,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0.0
2011-06-30,41.868077,-87.666901,90,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2011-06-30,41.868077,-87.666901,90,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0.0
2011-06-30,41.868077,-87.666901,90,1,0,1,0,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2011-06-30,41.868142,-87.696269,47,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0
2011-06-30,41.868142,-87.696269,47,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0.0
2011-06-30,41.878114000000004,-87.629798,145,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.891118,-87.65449100000001,46,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0
2011-06-30,41.903002,-87.68826700000001,160,1,0,0,0,0,0,0,1,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.903002,-87.68826700000001,160,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0
2011-06-30,41.904194,-87.756155,230,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.906638,-87.701431,33,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.911823999999996,-87.726737,39,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.912563,-87.66805500000001,232,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
2011-06-30,41.916265,-87.800515,151,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0
2011-06-30,41.916265,-87.800515,151,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0
2011-06-30,41.921965,-87.632085,54,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0
2011-06-30,41.925197999999995,-87.746381,222,1,0,0,0,0,0,0,1,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.932094,-87.700117,147,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
2011-06-30,41.932094,-87.700117,147,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
2011-06-30,41.944869,-87.832763,11,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0.0
2011-06-30,41.947227000000005,-87.67145699999999,224,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
2011-06-30,41.947227000000005,-87.67145699999999,224,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.948167,-87.730698,218,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-06-30,41.95469,-87.800991,2,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0.0
2011-06-30,41.95469,-87.800991,2,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-06-30,41.957799,-87.930995,903,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0.0
2011-06-30,41.957799,-87.930995,903,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.0
2011-06-30,41.957799,-87.930995,903,1,0,1,0,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0
2011-06-30,41.964242,-87.757639,3,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.964242,-87.757639,3,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.974689,-87.890615,900,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.0,0.0
2011-06-30,41.974689,-87.890615,900,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.0,0.0
2011-06-30,41.984809000000006,-87.728492,27,1,0,0,0,0,0,0,1,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
2011-06-30,41.984809000000006,-87.728492,27,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-06-30,41.984809000000006,-87.728492,27,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2011-06-30,41.986921,-87.689778,28,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-06-30,41.991429,-87.747113,12,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-06-30,41.992478000000006,-87.862995,9,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2011-06-30,42.008314,-87.77792099999999,8,1,0,0,1,0,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0.0
2011-06-30,42.01743,-87.68776899999999,148,1,0,0,0,1,0,0,0,0,88,60,74,2,62,67,0,9,419,1931,0,0.0,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.659112,-87.53869300000001,221,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-07-11,41.659112,-87.53869300000001,221,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.662014,-87.72460799999999,135,2,0,0,0,0,0,0,1,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
2011-07-11,41.662014,-87.72460799999999,135,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0
2011-07-11,41.662014,-87.72460799999999,135,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0
2011-07-11,41.673408,-87.599862,115,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,29.0,0.0
2011-07-11,41.673408,-87.599862,115,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,94.0,0.0
2011-07-11,41.678618,-87.559308,200,2,0,0,0,0,0,0,1,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2011-07-11,41.678618,-87.559308,200,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0
2011-07-11,41.678618,-87.559308,200,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
2011-07-11,41.680946,-87.535198,212,2,0,0,0,0,0,0,1,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-07-11,41.680946,-87.535198,212,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.680946,-87.535198,212,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2011-07-11,41.704336,-87.70373599999999,95,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.704572,-87.56566600000001,128,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2011-07-11,41.704572,-87.56566600000001,128,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
2011-07-11,41.720848,-87.666014,94,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0
2011-07-11,41.720848,-87.666014,94,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0
2011-07-11,41.723195000000004,-87.64997,89,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.726465000000005,-87.585413,138,2,0,0,0,0,0,0,1,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.726465000000005,-87.585413,138,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0
2011-07-11,41.726465000000005,-87.585413,138,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37.0,0.0
2011-07-11,41.728495,-87.60096300000001,227,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2011-07-11,41.733643,-87.55551,99,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2011-07-11,41.740641,-87.546587,209,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-07-11,41.743402,-87.731435,225,2,0,0,0,0,1,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.743402,-87.731435,225,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
2011-07-11,41.743402,-87.731435,225,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.750498,-87.605294,102,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2011-07-11,41.750498,-87.605294,102,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14.0,0.0
2011-07-11,41.754292,-87.590773,83,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.754676,-87.612922,80,2,0,0,0,0,0,0,1,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2011-07-11,41.754676,-87.612922,80,2,0,0,1,0,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2011-07-11,41.763733,-87.742302,35,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
2011-07-11,41.773215,-87.60088,73,2,0,0,0,1,0,0,0,0,90,70,80,7,70,74,0,15,426,1928,0,0.0,0.13,29.18,29.81,5.3,24,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0
